,GRE Score,TOEFL Score,University Rating,SOP,LOR ,CGPA,Research,Admission Points
17,0.1807228915662651,0.784313725490196,0.25,0.5983935742971886,0.8,0.6151832460732984,0.0,0.3557692307692308
18,0.5903614457831323,0.6274509803921569,0.0,0.4799196787148594,0.4,0.87434554973822,0.0,0.048653846153846214
19,0.7590361445783129,0.8039215686274508,1.0,0.9999999999999998,0.9,0.8167539267015711,1.0,0.5576923076923077
20,0.4337349397590362,0.6470588235294117,0.25,0.48192771084337344,0.34800000000000003,0.2801047120418849,0.0,0.144423076923077
21,0.8072289156626504,0.09803921568627438,1.0,0.8373493975903613,0.8380000000000001,0.7277486910994766,1.0,0.5098076923076924
22,0.6385542168674698,0.6078431372549018,0.5,0.680722891566265,0.46799999999999997,0.4345549738219898,0.0,0.11471153846153848
23,0.49397590361445776,0.784313725490196,0.25,0.5943775100401605,0.7120000000000001,0.2905759162303667,0.0,0.10576923076923078
24,0.8192771084337349,0.7450980392156863,0.75,0.899598393574297,0.8,0.7748691099476444,1.0,0.43269230769230776
25,0.7710843373493974,0.8627450980392157,0.75,0.899598393574297,0.892,0.8010471204188485,1.0,0.5048076923076923
26,0.6506024096385543,0.6862745098039214,0.5,0.43975903614457823,0.5559999999999999,0.5078534031413613,0.0,0.13951923076923078
27,0.8433734939759034,0.7058823529411762,0.5,0.5983935742971886,0.398,0.7643979057591623,0.0,0.25961538461538464
28,0.7469879518072289,0.9019607843137254,0.75,0.2650602409638554,0.020000000000000004,0.6701570680628273,0.0,0.4038461538461539
29,0.5060240963855422,0.5294117647058822,0.25,0.2971887550200803,0.678,0.460732984293194,0.0,0.19230769230769235
30,0.49397590361445776,0.5686274509803921,0.25,0.7991967871485942,0.6000000000000001,0.5052356020942408,0.0,0.0
31,0.6867469879518073,0.6862745098039214,0.5,0.720883534136546,0.6400000000000001,0.6020942408376964,0.0,0.14913461538461537
32,0.5421686746987953,0.9019607843137254,0.25,0.6224899598393573,0.7000000000000001,0.4895287958115182,0.0,0.15711538461538466
33,0.6385542168674698,0.47058823529411753,0.75,0.48594377510040154,0.5,0.5916230366492148,0.0,0.2211538461538462
34,0.7349397590361444,0.37254901960784315,1.0,0.8112449799196785,1.0,0.7015706806282724,1.0,0.4230769230769231
35,0.4337349397590362,0.5490196078431371,0.0,0.09839357429718874,0.992,0.3638743455497384,0.0,0.07365384615384613
36,0.8072289156626504,0.5490196078431371,0.75,0.8935742971887548,0.794,0.798429319371728,1.0,0.4710576923076923
37,0.49397590361445776,0.5686274509803921,0.25,0.4236947791164658,0.5,0.3664921465968587,1.0,0.0961538461538462
38,0.5421686746987953,0.392156862745098,0.25,0.49799196787148586,0.61,0.3664921465968587,0.0,0.14432692307692307
39,0.975903614457831,0.9019607843137254,1.0,0.8895582329317268,1.0,0.8193717277486912,1.0,0.5480769230769231
40,0.7469879518072289,0.8235294117647056,0.5,0.7991967871485942,0.6000000000000001,0.9293193717277488,1.0,0.2980769230769231
41,0.4698795180722892,0.588235294117647,0.0,0.6325301204819276,0.44400000000000006,0.3664921465968587,0.0,0.05307692307692313
42,0.6746987951807228,0.7254901960784315,0.25,0.49799196787148586,0.43200000000000005,0.6047120418848169,1.0,0.1634615384615385
43,0.5662650602409638,0.0588235294117645,1.0,0.3132530120481927,1.0,0.5340314136125659,1.0,0.5769230769230769
44,0.927710843373494,0.3529411764705881,0.75,0.7991967871485942,0.6000000000000001,0.4973821989528797,1.0,0.4230769230769231
45,0.49397590361445776,0.8823529411764706,0.25,0.8775100401606424,0.752,0.46596858638743455,0.0,0.019326923076923075
46,0.48192771084337327,0.5098039215686274,0.0,0.17670682730923692,0.9140000000000001,0.46596858638743455,0.0,0.11711538461538462
47,0.7590361445783129,0.8039215686274508,1.0,0.9999999999999998,0.5740000000000001,0.8167539267015711,1.0,0.5576923076923077
48,0.7951807228915659,0.8431372549019609,1.0,0.8132530120481927,0.528,0.7015706806282724,0.0,0.43269230769230776
49,0.48192771084337327,0.588235294117647,0.0,0.41767068273092367,0.492,0.41884816753926724,0.0,0.17788461538461536
50,0.45783132530120474,0.7058823529411762,0.5,0.4638554216867469,0.118,0.40314136125654465,0.0,0.12028846153846157
51,0.5060240963855422,0.588235294117647,0.25,0.6365461847389556,0.53,0.6675392670157072,0.0,0.11557692307692313
52,0.5060240963855422,0.9019607843137254,0.25,0.19879518072289154,0.47000000000000003,0.39005235602094257,0.0,0.09249999999999997
53,0.14457831325301207,0.9803921568627452,0.5,0.3975903614457831,0.5,0.5863874345549738,0.0,0.3461538461538462
54,0.8192771084337349,0.8823529411764706,0.75,0.7991967871485942,0.9,0.8036649214659686,1.0,0.4903846153846155
55,0.48192771084337327,0.6078431372549018,0.0,0.2971887550200803,0.4,0.47120418848167556,0.0,0.17307692307692307
56,0.6024096385542168,0.43137254901960764,0.75,0.46586345381526095,0.4,0.46596858638743455,1.0,0.24038461538461536
57,0.8554216867469879,0.7450980392156863,0.75,0.7991967871485942,0.8220000000000001,0.8193717277486912,0.0,0.5323076923076924
58,0.7710843373493974,0.3529411764705881,0.5,0.6987951807228914,1.0,0.7198952879581151,1.0,0.4615384615384616
59,0.891566265060241,0.8431372549019609,1.0,0.35542168674698793,0.8880000000000001,0.9685863874345555,1.0,0.5769230769230769
60,0.03614457831325302,0.7058823529411762,0.25,0.7088353413654617,0.136,0.6178010471204194,0.0,0.30769230769230776
61,0.6987951807228914,0.7058823529411762,0.25,0.795180722891566,0.5,0.09162303664921478,0.0,0.04807692307692307
62,0.975903614457831,0.9411764705882351,0.75,0.6987951807228914,0.584,0.879581151832461,1.0,0.5480769230769231
63,0.867469879518072,0.8823529411764706,0.5,0.6546184738955821,0.9,0.8219895287958117,0.0,0.51875
64,0.27710843373493965,0.0588235294117645,1.0,0.899598393574297,1.0,0.9057591623036652,1.0,0.5673076923076923
65,0.5783132530120483,0.5294117647058822,0.5,0.9156626506024095,0.22400000000000003,0.6675392670157072,0.0,0.3557692307692308
66,0.2168674698795181,0.49019607843137236,0.75,0.7991967871485942,1.0,0.7041884816753925,0.0,0.8990384615384617
67,0.7710843373493974,0.8823529411764706,0.75,0.7991967871485942,1.0,0.7905759162303665,0.0,0.4903846153846155
68,0.7710843373493974,0.784313725490196,0.75,0.6987951807228914,0.8,0.5890052356020943,1.0,0.36538461538461536
69,0.867469879518072,0.9019607843137254,1.0,0.8313253012048192,0.334,0.17015706806282727,1.0,0.5476923076923077
70,0.9638554216867465,0.9607843137254899,0.75,0.899598393574297,0.326,0.630890052356021,1.0,0.5576923076923077
71,0.8192771084337349,0.2941176470588234,0.5,0.5983935742971886,0.7000000000000001,0.7041884816753925,1.0,0.4807692307692308
72,0.44578313253012025,0.9215686274509802,1.0,0.9999999999999998,0.684,0.8534031413612564,1.0,0.5673076923076923
73,0.8072289156626504,0.8431372549019609,0.75,0.7991967871485942,0.7000000000000001,0.8507853403141363,1.0,0.44230769230769235
74,0.867469879518072,0.0588235294117645,0.25,0.7991967871485942,0.6000000000000001,0.798429319371728,1.0,0.4807692307692308
75,0.8192771084337349,0.7450980392156863,0.5,0.2971887550200803,0.7000000000000001,0.787958115183246,1.0,0.4807692307692308
76,0.6746987951807228,0.1568627450980391,0.0,0.5562248995983935,0.786,0.5183246073298429,0.0,0.15990384615384617
77,0.5060240963855422,0.37254901960784315,0.25,0.6646586345381524,0.61,0.47643979057591657,0.0,0.13942307692307693
78,0.5180722891566263,0.17647058823529393,1.0,0.9999999999999998,1.0,0.8821989528795815,1.0,0.5769230769230769
79,0.5060240963855422,0.6078431372549018,0.25,0.3975903614457831,0.45199999999999996,0.641361256544503,0.0,0.12038461538461542
80,0.5903614457831323,0.6666666666666665,0.5,0.33734939759036137,0.6000000000000001,0.7486910994764402,0.0,0.2884615384615385
81,0.5060240963855422,0.8039215686274508,0.25,0.8413654618473894,0.006,0.33246073298429346,0.0,0.2884615384615385
82,0.7349397590361444,0.784313725490196,0.5,0.6987951807228914,0.778,0.8167539267015711,1.0,0.3269230769230769
83,0.927710843373494,0.9215686274509802,0.75,0.7991967871485942,0.7000000000000001,0.9005235602094241,1.0,0.5673076923076923
84,0.6987951807228914,0.6274509803921569,0.5,0.9257028112449797,0.778,0.7931937172774874,0.0,0.43269230769230776
85,0.5060240963855422,0.8431372549019609,0.0,0.2971887550200803,0.5820000000000001,0.3743455497382202,0.0,0.13019230769230772
86,0.6746987951807228,0.6666666666666665,0.25,0.4357429718875501,0.36200000000000004,0.4581151832460735,0.0,0.16990384615384618
87,0.6867469879518073,0.6470588235294117,0.25,0.09839357429718874,0.39,0.5680628272251311,0.0,0.36538461538461536
88,0.6265060240963853,0.6274509803921569,0.5,0.5742971887550199,0.48200000000000004,0.3848167539267018,0.0,0.1307692307692308
89,0.7349397590361444,0.4117647058823528,0.5,0.7991967871485942,0.7000000000000001,0.6727748691099478,0.0,0.3557692307692308
90,0.6867469879518073,0.6666666666666665,0.25,0.3975903614457831,0.16200000000000003,0.6047120418848169,0.0,0.2980769230769231
91,0.49397590361445776,0.7058823529411762,0.5,0.6987951807228914,0.8,0.1518324607329844,0.0,0.3365384615384616
92,0.6867469879518073,0.1568627450980391,0.5,0.10441767068273092,0.61,0.028795811518324665,1.0,0.44230769230769235
93,0.6626506024096384,0.6078431372549018,0.5,0.6987951807228914,0.32200000000000006,0.6073298429319374,0.0,0.38461538461538464
94,0.9156626506024095,0.27450980392156854,0.25,0.899598393574297,0.666,0.879581151832461,1.0,0.5708653846153846
95,0.44578313253012025,0.5490196078431371,0.0,0.429718875502008,0.8960000000000001,0.3586387434554974,0.0,0.06346153846153851
96,0.6265060240963853,0.9019607843137254,1.0,0.7309236947791163,0.124,0.9476439790575919,1.0,0.5864423076923078
97,0.5060240963855422,0.9215686274509802,0.75,0.7991967871485942,0.9,0.884816753926702,1.0,0.5384615384615385
98,0.5662650602409638,0.47058823529411753,0.25,0.5080321285140561,0.5559999999999999,0.6806282722513088,0.0,0.07855769230769233
99,0.8072289156626504,0.8627450980392157,0.75,0.791164658634538,0.9,0.8246073298429322,1.0,0.528846153846154
100,0.48192771084337327,0.8627450980392157,0.75,0.5843373493975903,0.15200000000000002,0.7958115183246075,0.0,0.4711538461538462
101,0.6987951807228914,0.7450980392156863,0.25,0.9437751004016062,0.6000000000000001,0.6282722513089005,1.0,0.21153846153846162
102,0.8433734939759034,0.392156862745098,0.5,0.7991967871485942,0.8,0.5759162303664926,1.0,0.38461538461538464
103,0.5060240963855422,0.2549019607843137,0.5,0.3975903614457831,0.4,0.5026178010471203,0.0,0.2788461538461539
104,0.08433734939759008,0.6274509803921569,1.0,0.3775100401606425,1.0,0.8246073298429322,1.0,0.5576923076923077
105,0.2168674698795181,0.8627450980392157,0.25,0.6184738955823292,0.22599999999999998,0.48691099476439814,0.0,0.03942307692307695
106,0.7469879518072289,0.7058823529411762,0.5,0.5983935742971886,0.8320000000000001,0.6727748691099478,1.0,0.37500000000000006
107,0.48192771084337327,0.7647058823529411,0.5,0.3975903614457831,0.8,0.38743455497382207,1.0,0.2211538461538462
108,0.4216867469879517,0.5490196078431371,0.0,0.6425702811244979,0.4,0.40314136125654465,0.0,0.14432692307692307
109,0.20481927710843362,0.8235294117647056,0.75,0.899598393574297,0.8,0.8193717277486912,1.0,0.528846153846154
110,0.5180722891566263,0.6078431372549018,0.5,0.5983935742971886,0.7000000000000001,0.5654450261780106,0.0,0.2692307692307692
111,0.9397590361445785,0.9411764705882351,1.0,0.9578313253012046,0.976,0.8952879581151831,1.0,0.5721153846153846
112,0.7951807228915659,0.8627450980392157,0.75,0.7991967871485942,0.9,0.8193717277486912,1.0,0.528846153846154
113,0.6506024096385543,0.588235294117647,0.25,0.49799196787148586,0.6000000000000001,0.49214659685863915,0.0,0.2980769230769231
114,0.5301204819277108,0.6470588235294117,0.0,0.46184738955823285,0.496,0.42146596858638774,0.0,0.10653846153846153
115,0.4216867469879517,0.7058823529411762,0.25,0.3975903614457831,0.5820000000000001,0.45287958115183247,0.0,0.1159615384615385
116,0.7108433734939759,0.3137254901960784,0.75,0.044176706827309224,0.046000000000000006,0.6963350785340314,1.0,0.38461538461538464
117,0.08433734939759008,0.9019607843137254,0.25,0.2971887550200803,0.4,0.32460732984293195,0.0,0.125
118,0.4216867469879517,0.6078431372549018,0.5,0.46987951807228906,0.5519999999999999,0.3612565445026181,0.0,0.1257692307692308
119,0.48192771084337327,0.5294117647058822,0.25,0.14257028112449796,0.45999999999999996,0.3481675392670158,0.0,0.0
120,0.5542168674698793,0.039215686274509665,0.0,0.41767068273092367,0.5,0.40575916230366516,0.0,0.21153846153846162
121,0.7469879518072289,0.8627450980392157,0.5,0.6987951807228914,0.5660000000000001,0.3560209424083771,0.0,0.4615384615384616
122,0.7710843373493974,0.8039215686274508,1.0,0.8835341365461845,0.9640000000000001,0.8219895287958117,1.0,0.5333653846153847
123,0.6746987951807228,0.5686274509803921,0.0,0.32329317269076296,0.334,0.4502617801047124,0.0,0.1586538461538462
124,0.7951807228915659,0.8235294117647056,1.0,0.4277108433734939,1.0,0.9842931937172776,1.0,1.0000000000000002
125,0.48192771084337327,0.588235294117647,0.75,0.5702811244979918,0.398,0.44764397905759146,0.0,0.19230769230769235
126,0.8072289156626504,0.5490196078431371,1.0,0.9257028112449797,0.9,0.7801047120418849,1.0,0.528846153846154
127,0.5180722891566263,0.588235294117647,0.0,0.863453815261044,0.4,0.18324607329842935,1.0,0.019230769230769218
128,0.5903614457831323,0.8039215686274508,0.25,0.6987951807228914,0.8,0.6151832460732984,0.0,0.2788461538461539
129,0.5421686746987953,0.8235294117647056,0.25,0.8855421686746986,0.6000000000000001,0.42146596858638774,0.0,0.08115384615384613
130,0.8433734939759034,0.784313725490196,0.75,0.9076305220883533,0.41,0.787958115183246,1.0,0.528846153846154
131,0.6746987951807228,0.23529411764705865,0.5,0.5682730923694778,0.542,0.41884816753926724,0.0,0.05384615384615388
132,0.891566265060241,0.8823529411764706,0.75,0.8795180722891566,0.27,0.9528795811518325,0.0,0.541923076923077
133,0.4698795180722892,0.588235294117647,0.25,0.5983935742971886,0.7000000000000001,0.3089005235602096,0.0,0.125
134,0.5060240963855422,0.5686274509803921,0.0,0.5983935742971886,0.4,0.18848167539267036,1.0,0.05798076923076928
135,0.975903614457831,0.6078431372549018,0.75,0.5983935742971886,0.036,0.8638743455497384,1.0,0.5480769230769231
136,0.3493975903614457,0.8627450980392157,0.25,0.5983935742971886,0.534,0.4371727748691099,1.0,0.30769230769230776
137,0.927710843373494,0.8627450980392157,1.0,0.7991967871485942,0.9,0.12565445026178024,1.0,0.528846153846154
138,0.7228915662650603,0.392156862745098,0.5,0.5983935742971886,0.4,0.48167539267015713,1.0,0.14423076923076927
139,0.6746987951807228,0.49019607843137236,0.0,0.22289156626506018,0.6940000000000001,0.460732984293194,0.0,0.1586538461538462
140,0.5903614457831323,0.7058823529411762,0.25,0.49799196787148586,0.49800000000000005,0.554973821989529,1.0,0.36538461538461536
141,0.6626506024096384,0.8039215686274508,0.25,0.6987951807228914,0.71,0.6361256544502616,0.0,0.2884615384615385
142,0.7951807228915659,0.8039215686274508,0.75,0.7991967871485942,1.0,0.7277486910994766,1.0,0.4519230769230769
143,0.49397590361445776,0.5294117647058822,0.0,0.4779116465863453,0.944,0.8481675392670158,0.0,0.11567307692307693
144,0.5783132530120483,0.5098039215686274,0.25,0.49799196787148586,0.30000000000000004,0.4424083769633509,0.0,0.18269230769230776
145,0.8795180722891565,0.37254901960784315,0.75,0.899598393574297,0.6000000000000001,0.5287958115183244,1.0,0.5
146,0.6265060240963853,0.6078431372549018,0.25,0.5983935742971886,0.6000000000000001,0.5235602094240839,0.0,0.13461538461538464
147,0.8554216867469879,0.9607843137254899,0.75,0.7991967871485942,0.5,0.6989528795811519,1.0,0.4711538461538462
148,0.5421686746987953,0.8039215686274508,0.5,0.7991967871485942,0.9,0.9397905759162304,0.0,0.2980769230769231
149,0.6626506024096384,0.2549019607843137,0.5,0.7289156626506023,0.7000000000000001,0.5863874345549738,1.0,0.2692307692307692
150,0.44578313253012025,0.47058823529411753,0.0,0.2991967871485943,0.43,0.33246073298429346,0.0,0.06798076923076923
151,0.3614457831325302,0.8823529411764706,1.0,0.28714859437751,0.31200000000000006,0.7434554973821987,1.0,0.5
152,0.8433734939759034,0.2941176470588234,1.0,0.9999999999999998,0.7000000000000001,0.7931937172774874,1.0,0.5096153846153846
153,0.7108433734939759,0.039215686274509665,0.5,0.8192771084337347,0.4,0.4371727748691099,0.0,0.1586538461538462
154,0.012048192771084043,0.9215686274509802,0.75,0.9959839357429717,0.7000000000000001,0.9162303664921467,1.0,0.5673076923076923
155,0.6626506024096384,0.019607843137254832,0.25,0.2971887550200803,0.538,0.32984293193717296,1.0,0.21153846153846162
156,0.1566265060240961,0.5294117647058822,0.25,0.7991967871485942,0.4,0.8141361256544506,0.0,0.11538461538461542
157,0.6626506024096384,0.7647058823529411,0.5,0.5080321285140561,0.6000000000000001,0.6361256544502616,0.0,0.3365384615384616
158,0.3975903614457832,0.6862745098039214,0.75,0.17469879518072287,0.5,0.3560209424083771,0.0,0.10576923076923078
159,0.5783132530120483,0.5294117647058822,0.75,0.8132530120481927,0.9,0.5654450261780106,0.0,0.19230769230769235
160,0.6987951807228914,0.7254901960784315,0.5,0.899598393574297,0.057999999999999996,0.6073298429319374,0.0,0.36538461538461536
161,0.831325301204819,0.9215686274509802,0.25,0.899598393574297,0.42400000000000004,0.11780104712041894,1.0,0.44230769230769235
162,0.6024096385542168,0.7647058823529411,0.25,0.7931726907630521,0.6940000000000001,0.4319371727748693,0.0,0.12028846153846157
163,0.7228915662650603,0.7254901960784315,0.0,0.2971887550200803,0.7000000000000001,0.40575916230366516,1.0,0.25961538461538464
164,0.6626506024096384,0.7450980392156863,0.25,0.49799196787148586,0.7000000000000001,0.5680628272251311,0.0,0.3365384615384616
165,0.891566265060241,0.2941176470588234,0.75,0.9116465863453813,0.9880000000000001,0.712041884816754,1.0,0.5864423076923078
166,0.5421686746987953,0.588235294117647,0.0,0.9116465863453813,0.45599999999999996,0.27748691099476464,0.0,0.07855769230769233
167,0.7951807228915659,0.8235294117647056,1.0,0.7991967871485942,1.0,0.8900523560209426,1.0,0.5576923076923077
168,0.7349397590361444,0.9411764705882351,1.0,0.01606425702811245,1.0,0.7015706806282724,1.0,0.4230769230769231
169,0.7951807228915659,0.8431372549019609,1.0,0.7991967871485942,0.9,0.7015706806282724,0.0,0.43269230769230776
170,0.3493975903614457,0.196078431372549,1.0,0.4076305220883533,0.9,0.4502617801047124,1.0,0.6057692307692308
171,0.6506024096385543,0.6862745098039214,0.25,0.7228915662650601,0.4,0.5759162303664926,0.0,0.07692307692307693
172,0.4337349397590362,0.49019607843137236,0.5,0.899598393574297,0.9,0.6099476439790579,0.0,0.3461538461538462
173,0.7831325301204819,0.7450980392156863,0.5,0.6987951807228914,0.188,0.6178010471204194,1.0,0.3557692307692308
174,0.45783132530120474,0.09803921568627438,0.0,0.3975903614457831,0.526,0.6047120418848169,0.0,0.11538461538461542
175,0.6987951807228914,0.019607843137254832,0.75,0.6967871485943774,0.8260000000000001,0.7827225130890054,1.0,0.5175000000000001
176,0.3855421686746987,0.0,0.0,0.1967871485943775,0.806,0.5000000000000002,0.0,0.23076923076923078
177,0.891566265060241,0.392156862745098,1.0,0.7991967871485942,0.6240000000000001,0.87434554973822,1.0,0.5576923076923077
178,0.6626506024096384,0.7450980392156863,0.25,0.538152610441767,0.8960000000000001,0.6020942408376964,1.0,0.14913461538461537
179,0.903614457831325,0.9803921568627452,0.75,0.8032128514056223,0.7200000000000001,0.5471204188481675,1.0,0.5384615384615385
180,0.8192771084337349,0.8039215686274508,0.75,0.5783132530120481,0.8,0.7486910994764402,1.0,0.43269230769230776
181,0.6144578313253013,0.6862745098039214,0.25,0.3172690763052209,0.6000000000000001,0.5157068062827228,0.0,0.2980769230769231
182,0.5783132530120483,0.7450980392156863,0.25,0.49799196787148586,0.5,0.6073298429319374,0.0,0.3557692307692308
183,0.6626506024096384,0.43137254901960764,0.25,0.49799196787148586,0.7000000000000001,0.5078534031413613,1.0,0.3269230769230769
184,0.9156626506024095,0.6274509803921569,1.0,0.34337349397590355,0.31600000000000006,0.8324607329842932,1.0,0.528846153846154
185,0.45783132530120474,0.392156862745098,0.25,0.49799196787148586,0.41600000000000004,0.40575916230366516,0.0,0.2211538461538462
186,0.891566265060241,0.9019607843137254,1.0,0.899598393574297,0.7000000000000001,0.26963350785340334,1.0,0.5673076923076923
187,0.7108433734939759,0.5294117647058822,0.5,0.3514056224899598,0.504,0.23298429319371738,1.0,0.3365384615384616
188,0.6867469879518073,0.6274509803921569,0.25,0.24297188755020077,0.4,0.8560209424083769,0.0,0.3461538461538462
189,0.6385542168674698,0.5294117647058822,0.5,0.41365461847389556,0.46799999999999997,0.4345549738219898,0.0,0.11471153846153848
190,0.8554216867469879,0.9215686274509802,1.0,0.17269076305220882,1.0,0.8900523560209426,1.0,0.5769230769230769
191,0.49397590361445776,0.019607843137254832,0.25,0.34538152610441764,0.6000000000000001,0.5052356020942408,0.0,0.05865384615384617
192,0.7831325301204819,0.8039215686274508,1.0,0.9999999999999998,0.8,0.7853403141361255,1.0,0.5192307692307694
193,0.5060240963855422,0.8627450980392157,0.25,0.2971887550200803,0.798,0.460732984293194,0.0,0.19230769230769235
194,0.5542168674698793,0.27450980392156854,0.0,0.7449799196787147,0.248,0.32984293193717296,0.0,0.1151923076923077
195,0.6024096385542168,0.6274509803921569,0.5,0.7991967871485942,0.6000000000000001,0.549738219895288,0.0,0.125
196,0.5662650602409638,0.21568627450980382,1.0,0.9999999999999998,0.6000000000000001,0.47643979057591657,0.0,0.3557692307692308
197,0.5301204819277108,0.6078431372549018,0.25,0.48192771084337344,0.68,0.48429319371727764,0.0,0.14461538461538465
198,0.8433734939759034,0.8627450980392157,0.75,0.6987951807228914,0.36200000000000004,0.6780104712041883,1.0,0.44230769230769235
199,0.7108433734939759,0.019607843137254832,0.25,0.49799196787148586,0.7120000000000001,0.5811518324607332,0.0,0.36538461538461536
200,0.45783132530120474,0.47058823529411753,0.0,0.3975903614457831,0.4,0.2879581151832462,0.0,0.11538461538461542
201,0.5421686746987953,0.6078431372549018,0.5,0.44176706827309237,0.564,0.3586387434554974,0.0,0.12557692307692314
202,0.9518072289156629,0.8431372549019609,1.0,0.9638554216867469,0.5980000000000001,0.9581151832460735,1.0,0.5961538461538463
203,0.8192771084337349,0.8039215686274508,0.25,0.5983935742971886,0.5,0.6963350785340314,1.0,0.3942307692307692
204,0.6987951807228914,0.9607843137254899,0.25,0.3975903614457831,0.5,0.40575916230366516,0.0,0.04807692307692307
205,0.5903614457831323,0.9803921568627452,0.5,0.4839357429718875,0.82,0.4109947643979057,0.0,0.10663461538461544
206,0.6144578313253013,1.0,0.25,0.5983935742971886,0.194,0.6256544502617805,0.0,0.30769230769230776
207,0.4698795180722892,0.5490196078431371,0.25,0.8915662650602407,0.4,0.4450261780104714,0.0,0.14423076923076927
208,0.49397590361445776,0.5686274509803921,0.25,0.2971887550200803,0.638,0.3664921465968587,1.0,0.0961538461538462
209,0.6987951807228914,0.6862745098039214,0.5,0.650602409638554,0.5,0.2251308900523561,0.0,0.2980769230769231
210,0.31325301204819267,0.9019607843137254,0.5,0.7991967871485942,0.47000000000000003,0.7591623036649218,0.0,0.43269230769230776
211,0.45783132530120474,0.5686274509803921,0.0,0.34136546184738953,0.4,0.3691099476439792,0.0,0.10576923076923078
212,0.5783132530120483,0.8039215686274508,0.75,0.7991967871485942,0.718,0.7931937172774874,1.0,0.5
213,0.4698795180722892,0.588235294117647,0.25,0.5983935742971886,0.7000000000000001,0.3089005235602096,0.0,0.125
214,0.3975903614457832,0.784313725490196,0.5,0.7048192771084335,0.7000000000000001,0.7905759162303665,1.0,0.8846153846153848
215,0.0,0.7647058823529411,0.75,0.9257028112449797,0.678,0.4947643979057592,1.0,0.43269230769230776
216,0.5783132530120483,0.8823529411764706,0.25,0.9578313253012046,0.30000000000000004,0.4424083769633509,0.0,0.18269230769230776
217,0.8072289156626504,0.8039215686274508,0.75,0.899598393574297,0.8,0.798429319371728,1.0,0.4615384615384616
218,0.45783132530120474,0.8431372549019609,0.0,0.542168674698795,0.4,0.3691099476439792,0.0,0.10576923076923078
219,0.7349397590361444,0.8039215686274508,0.0,0.49799196787148586,0.7000000000000001,0.6387434554973821,1.0,0.31730769230769235
220,0.8433734939759034,0.4509803921568627,0.75,0.5682730923694778,1.0,0.9345549738219898,1.0,0.5673076923076923
221,0.9397590361445785,0.784313725490196,1.0,0.8835341365461845,0.784,0.9581151832460735,1.0,0.5960576923076923
222,0.6385542168674698,0.17647058823529393,0.25,0.6024096385542167,0.31000000000000005,0.5732984293193717,0.0,0.1011538461538462
223,0.6626506024096384,0.5686274509803921,0.0,0.6987951807228914,0.44400000000000006,0.544502617801047,1.0,0.2884615384615385
224,0.7108433734939759,0.9215686274509802,0.5,0.35341365461847385,0.7000000000000001,0.4973821989528797,1.0,0.36538461538461536
225,0.7349397590361444,0.7254901960784315,1.0,0.33132530120481923,1.0,0.20418848167539272,1.0,0.4230769230769231
226,0.8795180722891565,0.47058823529411753,0.75,0.7991967871485942,0.25,0.8193717277486912,1.0,0.5480769230769231
227,0.6144578313253013,0.8627450980392157,0.25,0.3975903614457831,0.5,0.4267015706806283,0.0,0.04326923076923078
228,0.5421686746987953,0.588235294117647,0.5,0.4257028112449799,0.098,0.46858638743455505,0.0,0.039230769230769236
229,0.07228915662650603,0.07843137254901955,1.0,0.9999999999999998,1.0,0.9581151832460735,1.0,0.5961538461538463
